posdep_id,stat_id,posdep,freq.
7072,935,NNS_OBJ,2
7073,935,VV_COORD,1
7074,936,NP_NMOD,4
7075,936,NP_SBJ,2
7076,937,NP_DEP,1
7077,937,JJ_NMOD,3
7078,937,NP_ROOT,1
7079,938,NN_SBJ,2
7080,938,NN_PMOD,6
7081,938,NN_NMOD,2
7082,938,NNS_PRD,1
7083,938,NN_OBJ,1
7084,939,NP_NMOD,5
7085,939,NP_P,1
7086,939,NP_ROOT,2
7087,939,NP_VMOD,2
7088,939,NP_DEP,1
7089,940,NP_NMOD,4
7090,940,NP_ROOT,3
7091,940,NP_SBJ,1
7092,940,NP_VMOD,2
7093,940,NP_PMOD,1
7094,940,NP_P,2
7095,940,NP_DEP,1
7096,941,NP_NMOD,4
7097,941,NP_ADV,1
7098,942,NN_COORD,1
7099,943,JJ_NMOD,2
7100,943,NN_PMOD,20
7101,943,NN_SBJ,6
7102,943,NN_COORD,1
7103,943,NN_OBJ,9
7104,944,NNS_ROOT,3
7105,944,NN_PMOD,6
7106,944,NN_DEP,11
7107,944,NN_OBJ,6
7108,944,NNS_COORD,3
7109,944,VV_OBJ,1
7110,944,NN_SBJ,5
7111,944,NN_ADV,2
7112,944,VVP_ROOT,2
7113,944,NN_PRD,1
7114,944,VVD_ROOT,3
7115,944,VVG_DEP,1
7116,944,NNS_VMOD,1
7117,944,VVD_COORD,1
7118,944,NN_ROOT,5
7119,944,NN_NMOD,3
7120,944,NNS_PMOD,1
7121,944,NNS_SBJ,2
7122,944,VVZ_COORD,1
7123,944,VVN_VC,1
7124,944,NN_COORD,1
7125,944,NNS_OBJ,1
7126,945,NNS_PMOD,1
7127,945,NN_COORD,1
7128,945,NN_PMOD,3
7129,945,NN_OBJ,3
7130,945,NN_SBJ,4
7131,945,NN_NMOD,1
7132,946,NNS_PMOD,1
7133,946,NN_COORD,1
7134,946,NN_NMOD,4
7135,946,NN_PMOD,1
7136,947,VVN_NMOD,1
7137,947,VVD_ROOT,1
7138,947,NN_OBJ,2
7139,947,NN_SBJ,2
7140,947,VVG_ADV,1
7141,947,VVN_PRD,2
7142,947,NNS_OBJ,2
7143,947,NN_COORD,1
7144,947,NNS_PRD,1
7145,947,NNS_PMOD,1
7146,947,NN_PRD,3
7147,947,VVN_VC,2
7148,947,VV_OBJ,1
7149,947,NN_PMOD,1
7150,948,NNS_COORD,2
7151,948,NNS_PMOD,3
7152,948,NNS_ROOT,2
7153,948,NN_PMOD,5
7154,948,NN_OBJ,8
7155,948,NN_SBJ,2
7156,948,NNS_SBJ,3
7157,948,VV_NMOD,1
7158,948,NN_ROOT,1
7159,948,VVN_VC,1
7160,948,NNS_OBJ,2
7161,948,NN_COORD,1
7162,949,VV_OBJ,4
7163,949,VVN_VC,7
7164,949,VV_VC,3
7165,949,VVD_OBJ,1
7166,949,VVD_ROOT,4
7167,949,VVG_PMOD,2
7168,949,VVN_ADV,1
7169,949,VVZ_ADV,1
7170,949,VV_AMOD,1
7171,949,VV_ADV,1
7172,949,VVZ_OBJ,1
7173,949,VV_NMOD,1
7174,950,NN_OBJ,3
7175,951,NN_COORD,3
7176,951,NNS_ROOT,2
7177,951,NN_SBJ,5
7178,951,NN_PMOD,16
7179,951,NN_NMOD,11
7180,951,NNS_PMOD,1
7181,951,NNS_OBJ,2
7182,951,NNS_NMOD,1
7183,951,NN_OBJ,3
7184,951,NNS_COORD,1
7185,952,JJ_NMOD,3
7186,952,JJ_PRD,1
7187,952,JJ_COORD,1
7188,953,NN_PMOD,1
7189,953,NN_COORD,1
7190,953,NNS_PMOD,1
7191,953,NN_OBJ,1
7192,954,NN_PMOD,1
7193,954,NN_COORD,1
7194,954,NN_OBJ,1
7195,955,NP_ROOT,21
7196,955,NP_DEP,6
7197,955,NP_SBJ,3
7198,955,NP_VMOD,8
7199,955,NP_P,3
7200,955,NP_NMOD,17
7201,955,NP_ADV,1
7202,956,DT_NMOD,49
7203,956,DT_SBJ,1
7204,957,NP_DEP,1
7205,957,NP_NMOD,1
7206,958,NNS_COORD,2
7207,958,NNS_PMOD,4
7208,958,NN_SBJ,4
7209,958,NN_PMOD,4
7210,958,NN_NMOD,1
7211,958,NN_PRD,1
7212,958,NNS_SBJ,3
7213,958,NN_OBJ,1
7214,958,NNS_OBJ,3
7215,958,NN_ROOT,1
7216,959,JJ_NMOD,13
7217,959,JJ_PRD,2
7218,959,JJS_NMOD,1
7219,959,NNS_SBJ,1
7220,959,JJ_PMOD,1
7221,960,NP_NMOD,6
7222,960,NP_P,1
7223,960,NP_ROOT,2
7224,960,NP_VMOD,7
7225,960,NP_DEP,1
7226,961,NP_NMOD,1
7227,961,NP_VMOD,1
7228,962,JJ_NMOD,2
7229,963,JJ_NMOD,5
7230,963,JJ_PRD,1
7231,963,JJR_COORD,1
7232,963,JJ_OBJ,1
7233,963,JJ_PMOD,1
7234,963,JJ_SBJ,1
7235,963,JJR_DEP,1
7236,963,JJR_NMOD,1
7237,964,NN_COORD,1
7238,964,NN_PMOD,5
7239,964,NN_OBJ,2
7240,965,JJ_NMOD,14
7241,965,JJ_COORD,2
7242,966,NN_OBJ,9
7243,966,NN_PMOD,12
7244,966,NN_SBJ,7
7245,966,NN_ROOT,1
7246,966,NNS_SBJ,1
7247,966,NN_COORD,3
7248,966,NN_PRD,1
7249,966,NNS_PMOD,5
7250,966,NN_NMOD,2
7251,966,NNS_ROOT,2
7252,966,NNS_COORD,1
7253,967,NN_PMOD,3
7254,967,NNS_NMOD,1
7255,967,NN_COORD,1
7256,967,NN_OBJ,1
7257,967,NN_NMOD,1
7258,968,RB_ADV,1
7259,968,VVP_OBJ,2
7260,968,VVG_PMOD,3
7261,968,VVP_PRN,1
7262,968,VVZ_ROOT,2
7263,968,VVP_COORD,1
7264,968,VVN_VC,2
7265,968,JJ_NMOD,15
7266,968,JJ_PRD,4
7267,968,VVG_VC,1
7268,968,VV_VC,2
7269,968,JJ_AMOD,1
7270,968,VV_OBJ,3
7271,968,RB_AMOD,2
7272,968,JJ_SBJ,1
7273,968,VVD_ADV,1
7274,968,VVD_COORD,1
7275,968,JJ_PMOD,1
7276,968,VVP_ADV,1
7277,968,VVD_ROOT,3
7278,968,VV_COORD,2
7279,968,VVZ_OBJ,1
7280,968,VV_ADV,1
7281,968,VVD_NMOD,1
7282,969,VV_VC,24
7283,969,VV_OBJ,13
7284,969,VVN_VC,30
7285,969,VVZ_OBJ,2
7286,969,VV_NMOD,3
7287,969,VVZ_ROOT,3
7288,969,VVD_ROOT,8
7289,969,VVG_ADV,3
7290,969,VVG_NMOD,2
7291,969,VVP_AMOD,1
7292,969,VV_AMOD,6
7293,969,VVP_ROOT,3
7294,969,VVD_VC,1
7295,969,VV_ADV,8
7296,969,VV_COORD,2
7297,969,VVP_NMOD,2
7298,969,VVP_COORD,3
7299,969,VVP_OBJ,3
7300,969,VVD_ADV,3
7301,969,VVD_NMOD,2
7302,969,VVP_ADV,1
7303,969,VVN_ROOT,2
7304,969,VVG_PMOD,2
7305,969,VVP_PRD,1
7306,969,VVD_COORD,4
7307,969,VV_PMOD,1
7308,969,VVD_OBJ,1
7309,969,VVG_DEP,1
7310,969,VV_ROOT,2
7311,969,VVN_AMOD,1
7312,969,VVN_NMOD,1
7313,970,VVN_NMOD,6
7314,970,VVG_NMOD,6
7315,970,VVZ_NMOD,4
7316,970,VVZ_PMOD,1
7317,970,VVZ_ROOT,5
7318,970,VVP_NMOD,2
7319,970,VVP_PMOD,1
7320,970,VVG_ADV,1
7321,970,VV_VC,2
7322,970,VVN_VC,1
7323,970,VV_OBJ,1
7324,970,VVZ_OBJ,1
7325,970,VVP_ROOT,1
7326,971,NN_PMOD,30
7327,971,NN_SBJ,10
7328,971,NN_PRD,4
7329,971,NN_ROOT,3
7330,971,NNS_PMOD,9
7331,971,NN_NMOD,4
7332,971,NN_OBJ,7
7333,971,NN_COORD,1
7334,971,NNS_NMOD,1
7335,971,NN_ADV,1
7336,971,NNS_ROOT,1
7337,971,NNS_OBJ,1
7338,971,NNS_COORD,1
7339,972,JJ_PRD,3
7340,972,JJ_NMOD,12
7341,972,VV_VC,1
7342,972,VVN_VC,1
7343,972,VVN_NMOD,1
7344,973,VV_VC,1
7345,973,NN_NMOD,3
7346,973,VV_OBJ,2
7347,973,NN_OBJ,1
7348,973,VVG_PMOD,1
7349,973,VVP_PRN,1
7350,974,RB_ADV,52
7351,974,RB_PRN,3
7352,974,RB_NMOD,5
7353,974,RB_PMOD,1
7354,974,RB_AMOD,3
7355,974,RB_VMOD,1
7356,975,NN_PMOD,3
7357,975,NN_NMOD,4
7358,975,NN_OBJ,2
7359,976,NNS_COORD,6
7360,976,NNS_OBJ,6
7361,976,NN_OBJ,1
7362,976,VVG_NMOD,1
7363,976,NNS_SBJ,14
7364,976,NNS_PMOD,10
7365,976,NN_SBJ,3
7366,976,NN_PMOD,6
7367,976,NNS_PRD,1
7368,976,NNS_NMOD,7
7369,976,NNS_ROOT,7
7370,976,NN_ROOT,2
7371,977,IN_ADV,30
7372,977,IN_NMOD,5
7373,977,IN_COORD,3
7374,977,IN_ROOT,3
7375,977,IN_VMOD,1
7376,977,IN_PRD,1
7377,978,JJ_NMOD,8
7378,978,RB_ADV,1
7379,978,RB_NMOD,1
7380,979,NP_NMOD,2
7381,979,NP_VMOD,1
7382,979,NP_ROOT,1
7383,980,NNS_COORD,4
7384,980,NNS_PMOD,11
7385,980,NNS_SBJ,2
7386,980,NN_PMOD,5
7387,980,NN_COORD,1
7388,980,NNS_OBJ,4
7389,980,NN_OBJ,5
7390,980,VVN_COORD,1
7391,980,NN_DEP,1
7392,980,NN_SBJ,1
7393,981,NN_NMOD,4
7394,981,VVZ_COORD,1
7395,981,VV_ADV,8
7396,981,VV_OBJ,7
7397,981,VVD_ROOT,4
7398,981,VV_NMOD,7
7399,981,VV_VC,19
7400,981,VVD_COORD,1
7401,981,VVD_NMOD,1
7402,981,VVN_VC,6
7403,981,VVG_ADV,3
7404,981,VVZ_ROOT,4
7405,981,VVZ_OBJ,1
7406,981,VVP_COORD,1
7407,981,VVG_PMOD,8
7408,981,NN_PMOD,7
7409,981,VVZ_ADV,1
7410,981,VVN_SBJ,1
7411,981,VV_COORD,2
7412,981,VVZ_NMOD,2
7413,981,VVG_COORD,1
7414,981,NN_OBJ,5
7415,981,VV_ROOT,2
7416,981,VVP_ROOT,2
7417,982,NP_NMOD,3
7418,982,NP_DEP,2
7419,982,NP_ROOT,2
7420,982,NP_P,1
7421,982,NP_VMOD,2
7422,983,NP_NMOD,4
7423,983,NP_DEP,2
7424,983,NP_P,3
7425,983,NP_ROOT,4
7426,983,NP_PMOD,1
7427,983,NP_VMOD,1
7428,983,NP_OBJ,1
7429,983,NP_ADV,2
7430,984,NP_NMOD,2
7431,985,NN_ROOT,1
7432,985,NN_PMOD,1
7433,985,NN_NMOD,13
7434,985,VV_ROOT,1
7435,985,NN_OBJ,4
7436,986,NPS_NMOD,1
7437,987,NNS_PMOD,14
7438,987,NN_PMOD,6
7439,987,NNS_AMOD,1
7440,987,NN_NMOD,6
7441,987,NNS_OBJ,7
7442,987,NN_ADV,1
7443,987,NN_AMOD,1
7444,987,NNS_SBJ,1
7445,987,NNS_NMOD,4
7446,988,NP_NMOD,19
7447,988,NP_COORD,1
7448,988,NP_VMOD,1
7449,988,NP_SBJ,3
7450,988,NP_ROOT,3
7451,988,NP_DEP,1
7452,989,NP_NMOD,2
7453,989,NP_ROOT,1
7454,990,NP_ROOT,2
7455,991,NP_ROOT,1
7456,992,NP_NMOD,4
7457,992,NP_VMOD,1
7458,993,NP_DEP,4
7459,993,NP_VMOD,2
7460,993,NP_NMOD,2
7461,994,NP_VMOD,2
7462,994,NP_NMOD,2
7463,995,NN_SBJ,4
7464,995,NN_PMOD,14
7465,995,NN_OBJ,15
7466,995,VVN_NMOD,6
7467,995,VVP_NMOD,1
7468,995,NNS_COORD,1
7469,995,NN_ROOT,2
7470,995,VVN_VC,6
7471,995,VVN_ADV,1
7472,995,NN_NMOD,1
7473,995,VVZ_ADV,1
7474,995,NN_COORD,1
7475,995,NNS_PMOD,1
7476,996,JJ_COORD,2
7477,996,JJ_PRD,1
7478,996,JJ_ROOT,1
7479,996,JJ_NMOD,3
7480,997,NN_NMOD,8
7481,997,NN_PMOD,1
7482,997,NN_OBJ,4
7483,997,NNS_ROOT,1
7484,997,NNS_PMOD,7
7485,997,NNS_COORD,2
7486,997,NN_ADV,1
7487,997,NN_SBJ,1
7488,997,NNS_OBJ,1
7489,997,NNS_SBJ,1
7490,998,NN_PMOD,4
7491,998,NN_SBJ,1
7492,999,JJ_NMOD,4
7493,999,NN_PMOD,16
7494,999,NN_COORD,1
7495,999,NN_PRD,2
7496,999,NN_OBJ,2
7497,999,JJ_PRD,1
7498,999,NN_NMOD,4
7499,999,JJ_DEP,1
7500,999,NN_DEP,1
7501,999,NN_SBJ,2
7502,999,NNS_PMOD,4
7503,999,NNS_ROOT,1
7504,999,NNS_OBJ,3
7505,999,NNS_COORD,2
7506,999,NNS_PRN,2
7507,999,NNS_SBJ,1
7508,1000,VVZ_ROOT,2
7509,1000,VV_VC,3
7510,1000,NN_OBJ,2
7511,1000,NNS_COORD,1
7512,1000,VVD_ROOT,4
7513,1000,NN_PRD,1
7514,1000,VVG_PMOD,1
7515,1000,NNS_OBJ,1
7516,1000,VV_NMOD,2
7517,1000,VVP_EXP,1
7518,1000,NN_SBJ,1
7519,1001,JJ_NMOD,3
7520,1002,NP_VMOD,1
7521,1002,NP_NMOD,1
7522,1002,NP_AMOD,1
7523,1003,NN_SBJ,2
7524,1003,NN_PRN,1
7525,1003,NN_OBJ,4
7526,1003,VV_OBJ,1
7527,1003,NNS_OBJ,4
7528,1003,NNS_SBJ,1
7529,1003,NNS_PMOD,3
7530,1003,NNS_COORD,1
7531,1003,NNS_ROOT,2
7532,1003,NN_PMOD,3
7533,1003,NN_PRD,2
7534,1003,NNS_NMOD,1
7535,1004,NN_ROOT,1
7536,1004,VV_VC,1
7537,1004,NNS_NMOD,5
7538,1004,NNS_OBJ,4
7539,1004,NN_PMOD,15
7540,1004,NNS_PMOD,8
7541,1004,NNS_SBJ,2
7542,1004,VV_OBJ,1
7543,1004,NN_OBJ,3
7544,1004,NN_COORD,1
7545,1004,NN_NMOD,1
7546,1004,NNS_ROOT,2
7547,1004,VVZ_ADV,1
7548,1004,VVG_VC,2
7549,1004,NN_PRD,1
7550,1004,VVZ_PRN,1
7551,1004,NN_SBJ,3
7552,1004,VVN_VC,1
7553,1004,VVD_COORD,1
7554,1004,VVG_NMOD,1
7555,1004,VVD_ROOT,1
7556,1005,JJ_NMOD,4
7557,1005,JJ_PMOD,2
7558,1005,RB_PRD,1
7559,1005,JJ_PRD,1
7560,1006,NN_SBJ,1
7561,1006,NN_OBJ,1
7562,1006,NN_COORD,1
7563,1007,VVZ_NMOD,1
7564,1007,VVN_VC,2
7565,1007,VVZ_ADV,2
7566,1007,VVP_NMOD,1
7567,1007,VV_VC,12
7568,1007,VVG_VC,1
7569,1007,VVZ_ROOT,1
7570,1007,VVP_COORD,1
7571,1007,VVZ_PMOD,1
7572,1008,NP_PMOD,2
7573,1008,NP_ROOT,2
7574,1008,NP_NMOD,3
7575,1008,NP_COORD,1
7576,1009,JJ_NMOD,3
7577,1009,JJ_PRD,2
7578,1009,JJ_PMOD,1
7579,1010,NN_SBJ,2
7580,1010,NNS_ROOT,1
7581,1010,NN_PRN,1
7582,1010,NN_PMOD,3
7583,1010,NN_PRD,1
7584,1010,NN_NMOD,1
7585,1011,NN_SBJ,2
7586,1011,NNS_SBJ,3
7587,1011,NN_OBJ,5
7588,1011,NN_NMOD,4
7589,1011,NNS_PMOD,2
7590,1011,NNS_COORD,3
7591,1011,NN_PMOD,3
7592,1011,NN_DEP,1
7593,1011,NN_ROOT,2
7594,1012,VVZ_COORD,1
7595,1012,VVN_VC,1
7596,1012,VV_NMOD,1
7597,1012,VV_ADV,1
7598,1013,JJ_NMOD,13
7599,1013,NNS_OBJ,4
7600,1013,NN_PMOD,5
7601,1013,NNS_PMOD,11
7602,1013,NN_PRD,2
7603,1013,NNS_PRD,2
7604,1013,NN_OBJ,2
7605,1013,NNS_SBJ,5
7606,1013,NNS_COORD,1
7607,1014,NN_NMOD,8
7608,1014,NNS_OBJ,6
7609,1014,NNS_PMOD,13
7610,1014,NNS_SBJ,3
7611,1014,NN_PMOD,3
7612,1014,JJ_NMOD,5
7613,1014,NN_OBJ,2
7614,1014,NN_SBJ,3
7615,1014,NN_COORD,1
7616,1014,NN_ROOT,1
7617,1014,NNS_COORD,2
7618,1014,NNS_NMOD,2
7619,1015,NN_SBJ,1
7620,1015,NN_PRD,1
7621,1015,NNS_SBJ,1
7622,1015,NN_ROOT,1
7623,1015,VV_OBJ,1
7624,1015,NNS_OBJ,2
7625,1015,NN_OBJ,3
7626,1015,NN_PMOD,2
7627,1015,NN_COORD,1
7628,1015,NNS_PMOD,1
7629,1015,VVD_ROOT,1
7630,1015,NNS_PRD,1
7631,1015,NN_NMOD,1
7632,1015,VVP_COORD,1
7633,1016,NP_NMOD,6
7634,1016,NP_VMOD,1
7635,1016,NP_SBJ,4
7636,1016,NP_ADV,1
7637,1017,NN_NMOD,3
7638,1017,NN_SBJ,6
7639,1017,NN_OBJ,7
7640,1017,NNS_PMOD,2
7641,1017,NN_ROOT,1
7642,1017,NNS_OBJ,1
7643,1017,NNS_ROOT,3
7644,1017,NN_PRD,2
7645,1017,NN_PMOD,5
7646,1017,NNS_COORD,1
7647,1017,NNS_SBJ,2
7648,1018,VVN_VC,8
7649,1018,VVG_PMOD,2
7650,1018,VVG_COORD,1
7651,1018,VV_ROOT,1
7652,1018,VV_OBJ,1
7653,1018,VV_NMOD,1
7654,1018,VV_ADV,1
7655,1018,VVG_DEP,1
7656,1018,VVD_ROOT,1
7657,1018,VVG_NMOD,1
7658,1019,NNS_PMOD,2
7659,1019,NNS_SBJ,1
7660,1019,JJ_ADV,1
7661,1019,NNS_DEP,1
7662,1019,NN_OBJ,5
7663,1019,NN_PMOD,5
7664,1019,NN_SBJ,2
7665,1019,NN_NMOD,1
7666,1019,NN_ROOT,1
7667,1019,JJ_NMOD,1
7668,1019,NNS_NMOD,1
7669,1019,NN_COORD,1
7670,1019,JJ_PRD,1
7671,1019,NNS_COORD,1
7672,1020,NN_PMOD,4
7673,1020,NNS_NMOD,1
7674,1020,NNS_OBJ,1
7675,1020,NN_OBJ,4
7676,1020,NNS_PMOD,1
7677,1020,VVD_ROOT,2
7678,1020,VVP_ROOT,1
7679,1020,NN_NMOD,1
7680,1020,VVD_PMOD,1
7681,1020,NNS_SBJ,1
7682,1020,NNS_COORD,2
7683,1020,VVZ_ADV,1
7684,1020,NN_COORD,1
7685,1020,VVN_DEP,1
7686,1021,VV_COORD,3
7687,1021,VVP_COORD,1
7688,1021,VV_VC,3
7689,1021,VVP_NMOD,2
7690,1021,VVG_COORD,1
7691,1021,VVG_NMOD,1
7692,1021,VVN_VC,6
7693,1021,VVZ_ROOT,3
7694,1021,VVP_ADV,1
7695,1021,VVP_ROOT,1
7696,1021,VV_AMOD,1
7697,1021,VV_ADV,1
7698,1021,VVZ_COORD,1
7699,1021,VVD_ROOT,2
7700,1021,VVN_NMOD,2
7701,1021,VV_OBJ,3
7702,1021,VVG_PMOD,1
7703,1021,VVG_ADV,1
7704,1021,VV_NMOD,2
7705,1021,VV_SBJ,1
7706,1022,NNS_NMOD,1
7707,1022,NNS_COORD,8
7708,1022,NN_PMOD,7
7709,1022,NN_SBJ,1
7710,1022,NN_OBJ,6
7711,1022,NNS_PMOD,13
7712,1022,NN_COORD,3
7713,1022,NNS_OBJ,7
7714,1022,NNS_DEP,2
7715,1022,NNS_PRD,1
7716,1022,NNS_SBJ,3
7717,1022,NN_PRD,1
7718,1022,NN_NMOD,3
7719,1022,NN_ROOT,1
7720,1023,NNS_OBJ,3
7721,1023,NNS_SBJ,3
7722,1023,NNS_PMOD,4
7723,1023,NN_OBJ,8
7724,1023,NN_PMOD,25
7725,1023,NN_NMOD,5
7726,1023,NNS_NMOD,3
7727,1023,NN_PRD,2
7728,1023,NNS_ROOT,2
7729,1023,NN_SBJ,11
7730,1023,NNS_COORD,1
7731,1023,NN_ROOT,1
7732,1023,NN_COORD,1
7733,1024,VVN_VC,8
7734,1024,VV_OBJ,3
7735,1024,VV_PRD,1
7736,1024,VVG_PMOD,1
7737,1024,VV_SBJ,2
7738,1024,VV_ADV,4
7739,1024,VV_AMOD,2
7740,1024,VV_NMOD,1
7741,1024,VVZ_NMOD,1
7742,1024,VVN_PRN,1
7743,1025,JJ_NMOD,15
7744,1026,NN_OBJ,1
7745,1027,NN_NMOD,1
7746,1028,MD_NMOD,16
7747,1028,MD_ROOT,10
7748,1028,MD_PRN,3
7749,1028,MD_OBJ,9
7750,1028,MD_COORD,2
7751,1028,MD_PMOD,3
7752,1028,MD_VMOD,1
7753,1029,NNS_PMOD,1
7754,1029,NN_PMOD,3
7755,1029,NN_OBJ,1
7756,1029,NN_NMOD,1
7757,1029,NN_SBJ,1
7758,1029,JJ_SBJ,1
7759,1029,NN_ROOT,1
7760,1030,VV_VC,2
7761,1030,VVG_NMOD,4
7762,1030,VVZ_ADV,3
7763,1030,VVP_OBJ,1
7764,1030,VVZ_OBJ,1
7765,1030,VVD_PMOD,1
7766,1030,VVD_PRD,1
7767,1030,VVZ_ROOT,1
7768,1030,VVP_COORD,1
7769,1030,VVP_VC,1
7770,1031,NNS_SBJ,1
7771,1031,NN_SBJ,2
7772,1031,NN_ROOT,3
7773,1031,NNS_OBJ,3
7774,1031,NN_COORD,2
7775,1031,NN_NMOD,4
7776,1031,NN_PMOD,2
7777,1031,NN_OBJ,1
7778,1032,VV_VC,3
7779,1032,VV_OBJ,2
7780,1032,VVD_OBJ,1
7781,1032,VVP_PRN,1
7782,1032,VVD_NMOD,1
7783,1032,VVP_ROOT,2
7784,1032,VVZ_ADV,1
7785,1032,VVG_SBJ,1
7786,1032,VVD_PMOD,1
7787,1032,VVD_ROOT,1
7788,1033,VV_COORD,1
7789,1033,JJ_OBJ,1
7790,1034,NN_OBJ,1
7791,1035,VV_NMOD,1
7792,1035,VV_VC,1
7793,1035,VVN_VC,2
7794,1035,VVN_NMOD,9
7795,1035,VVG_OBJ,1
7796,1035,VVZ_COORD,1
7797,1035,VVP_NMOD,2
7798,1035,VVG_NMOD,3
7799,1035,VVZ_ROOT,2
7800,1035,VVN_ADV,1
7801,1035,VVZ_OBJ,1
7802,1035,VVG_VC,1
7803,1035,VV_OBJ,1
7804,1036,NN_PMOD,1
7805,1037,NP_NMOD,2
7806,1038,VV_VC,2
7807,1038,VVD_ROOT,1
7808,1038,VV_ADV,1
7809,1038,VVD_ADV,1
7810,1038,VVN_NMOD,2
7811,1038,VVP_VC,1
7812,1038,VVN_VC,2
7813,1038,VVP_ROOT,1
7814,1038,VV_DEP,1
7815,1039,NN_SBJ,1
7816,1039,NNS_SBJ,1
7817,1039,NN_ROOT,1
7818,1039,NNS_OBJ,1
7819,1040,NN_COORD,1
7820,1041,NN_SBJ,1
7821,1042,NP_NMOD,1
7822,1043,JJ_NMOD,2
7823,1043,VVD_NMOD,1
7824,1043,VVD_OBJ,1
7825,1044,NNS_PMOD,1
7826,1044,NN_PMOD,1
7827,1044,NN_NMOD,2
7828,1044,NN_COORD,1
7829,1044,NN_OBJ,1
7830,1045,JJ_PRD,22
7831,1045,JJ_NMOD,25
7832,1045,JJ_ROOT,1
7833,1045,JJ_OBJ,1
7834,1045,JJ_PMOD,2
7835,1045,JJ_AMOD,1
7836,1046,VV_EXP,1
7837,1047,NN_OBJ,2
7838,1047,VV_OBJ,1
7839,1047,VVN_VC,1
7840,1047,VVN_COORD,1
7841,1047,NN_NMOD,1
7842,1047,VV_EXP,1
7843,1047,NN_PMOD,1
7844,1047,VVN_ROOT,1
7845,1047,NNS_PMOD,2
7846,1047,NNS_PRD,1
7847,1048,NN_PMOD,1
7848,1049,NN_PMOD,1
7849,1050,NN_COORD,1
7850,1050,NNS_COORD,1
7851,1050,NN_PRD,1
7852,1050,NN_SBJ,1
7853,1050,NNS_SBJ,1
7854,1050,NNS_PMOD,4
7855,1050,NN_NMOD,4
7856,1050,NN_PMOD,3
7857,1050,NN_ROOT,1
7858,1051,VVP_COORD,2
7859,1051,VVG_PMOD,12
7860,1051,VV_OBJ,4
7861,1051,VVG_OBJ,7
7862,1051,VVG_COORD,2
7863,1051,VV_NMOD,1
7864,1051,VVZ_COORD,1
7865,1051,VV_ROOT,6
7866,1051,VVN_VC,4
7867,1051,VVP_ROOT,3
7868,1051,NN_SBJ,1
7869,1051,VVD_ROOT,4
7870,1051,VVP_NMOD,4
7871,1051,VVG_NMOD,4
7872,1051,VV_AMOD,1
7873,1051,VVN_NMOD,1
7874,1051,VVP_PRD,1
7875,1051,VV_VC,6
7876,1051,VV_PMOD,1
7877,1051,VVG_ROOT,4
7878,1051,VVN_ROOT,2
7879,1051,NN_PMOD,1
7880,1051,VVP_PMOD,2
7881,1051,NN_OBJ,1
7882,1051,VVP_OBJ,2
7883,1051,VVG_VC,2
7884,1051,VV_COORD,1
7885,1051,VVG_DEP,1
7886,1051,VVZ_PMOD,1
7887,1051,VV_ADV,1
7888,1052,VV_VC,1
7889,1052,VVN_VC,5
7890,1052,JJ_NMOD,17
7891,1052,VVN_COORD,1
7892,1052,VVZ_COORD,1
7893,1052,VVG_VC,2
7894,1052,JJ_ADV,1
7895,1052,VV_ROOT,1
7896,1052,JJ_PRD,1
7897,1052,JJ_SBJ,1
7898,1052,VVD_NMOD,1
7899,1053,JJ_NMOD,14
7900,1054,NNS_OBJ,2
7901,1054,NN_SBJ,2
7902,1054,NN_NMOD,1
7903,1054,NN_PMOD,1
7904,1054,NNS_ROOT,1
7905,1054,NNS_PMOD,3
7906,1054,NNS_SBJ,1
7907,1054,VV_OBJ,1
7908,1054,VVN_VC,1
7909,1055,JJ_NMOD,2
7910,1056,NN_NMOD,7
7911,1056,NN_SBJ,3
7912,1056,NN_COORD,1
7913,1056,NNS_SBJ,1
7914,1056,NN_PRD,3
7915,1056,NN_ROOT,3
7916,1056,NNS_PMOD,4
7917,1056,NN_DEP,2
7918,1056,NN_OBJ,1
7919,1056,NN_PMOD,4
7920,1056,VVG_PMOD,2
7921,1056,NNS_OBJ,1
7922,1056,VVG_NMOD,1
7923,1057,NN_NMOD,4
7924,1058,JJ_NMOD,3
7925,1059,NN_DEP,1
7926,1059,VVP_OBJ,1
7927,1059,VVN_VC,2
7928,1059,NNS_SBJ,1
7929,1059,VVD_ROOT,2
7930,1059,VV_VC,1
7931,1059,VVD_NMOD,1
7932,1059,VVD_COORD,2
7933,1059,VVP_VC,1
7934,1059,NN_NMOD,1
7935,1059,VVP_ROOT,1
7936,1059,NN_COORD,1
7937,1059,NN_OBJ,1
7938,1059,NN_PMOD,2
7939,1060,NN_SBJ,1
7940,1060,NN_PMOD,1
7941,1060,NN_NMOD,1
7942,1060,NN_COORD,1
7943,1061,NN_SBJ,2
7944,1061,NNS_PMOD,7
7945,1061,NN_PMOD,7
7946,1061,NN_OBJ,5
7947,1061,NN_COORD,1
7948,1061,NN_NMOD,1
7949,1061,NNS_COORD,2
7950,1061,NNS_OBJ,4
7951,1061,NNS_NMOD,1
7952,1062,NN_SBJ,1
7953,1062,NN_NMOD,2
7954,1062,NNS_SBJ,1
7955,1062,NN_PMOD,1
7956,1062,NN_OBJ,1
7957,1063,VVG_ROOT,1
7958,1063,NN_PMOD,2
7959,1063,NNS_PMOD,2
7960,1063,NN_OBJ,2
7961,1063,VVG_VMOD,1
7962,1063,NN_SBJ,2
7963,1063,NN_NMOD,1
7964,1064,VV_VC,9
